time_step,LUT_code,pixels,percentage
30,LUT07,18,0.0
30,LUT08,379318,22.6
30,LUT09,348676,20.77
30,LUT10,747,0.04
30,LUT11,12056,0.72
30,LUT12,22808,1.36
30,LUT13,1634,0.1
30,LUT14,0,0.0
30,LUT15,0,0.0
30,LUT16,0,0.0
30,LUT17,0,0.0
30,LUT18,3372,0.2
30,LUT19,31650,1.89
30,LUT21,409722,24.41
30,LUT22,1045,0.06
30,LUT23,329,0.02
30,LUT24,0,0.0
30,LUT25,0,0.0
31,LUT01,72272,4.31
31,LUT02,,
31,LUT03,,
31,LUT04,342900,20.43
31,LUT05,50800,3.03
31,LUT06,127,0.01
31,LUT07,19,0.0
31,LUT08,376936,22.46
31,LUT09,348671,20.77
31,LUT10,740,0.04
31,LUT11,11964,0.71
31,LUT12,22808,1.36
31,LUT13,1634,0.1
31,LUT14,0,0.0
31,LUT15,0,0.0
31,LUT16,0,0.0
31,LUT17,0,0.0
31,LUT18,3369,0.2
31,LUT19,31650,1.89
31,LUT21,413305,24.62
31,LUT22,953,0.06
31,LUT23,297,0.02
31,LUT24,43,0.0
31,LUT25,43,0.0
32,LUT01,72561,4.32
32,LUT02,,
32,LUT03,,
32,LUT04,344893,20.55
32,LUT05,47506,2.83
32,LUT06,213,0.01
32,LUT07,19,0.0
32,LUT08,375235,22.36
32,LUT09,348668,20.77
32,LUT10,736,0.04
32,LUT11,11873,0.71
32,LUT12,22808,1.36
32,LUT13,1634,0.1
32,LUT14,0,0.0
32,LUT15,0,0.0
32,LUT16,0,0.0
32,LUT17,0,0.0
32,LUT18,3365,0.2
32,LUT19,31650,1.89
32,LUT21,416918,24.84
32,LUT22,116,0.01
32,LUT23,191,0.01
32,LUT24,102,0.01
32,LUT25,102,0.01
33,LUT01,72850,4.34
33,LUT02,,
33,LUT03,,
33,LUT04,346896,20.67
33,LUT05,44165,2.63
33,LUT06,281,0.02
33,LUT07,20,0.0
33,LUT08,373758,22.27
33,LUT09,348480,20.76
33,LUT10,733,0.04
33,LUT11,11756,0.7
33,LUT12,22808,1.36
33,LUT13,1634,0.1
33,LUT14,0,0.0
33,LUT15,0,0.0
33,LUT16,0,0.0
33,LUT17,0,0.0
33,LUT18,2359,0.14
33,LUT19,31650,1.89
33,LUT21,420559,25.06
33,LUT22,47,0.0
33,LUT23,149,0.01
33,LUT24,171,0.01
33,LUT25,171,0.01
34,LUT01,72970,4.35
34,LUT02,,
34,LUT03,,
34,LUT04,348988,20.79
34,LUT05,39141,2.33
34,LUT06,336,0.02
34,LUT07,20,0.0
34,LUT08,375340,22.36
34,LUT09,348475,20.76
34,LUT10,725,0.04
34,LUT11,11657,0.69
34,LUT12,22808,1.36
34,LUT13,1634,0.1
34,LUT14,0,0.0
34,LUT15,0,0.0
34,LUT16,0,0.0
34,LUT17,0,0.0
34,LUT18,6,0.0
34,LUT19,31650,1.89
34,LUT21,424318,25.28
34,LUT22,37,0.0
34,LUT23,143,0.01
34,LUT24,240,0.01
34,LUT25,240,0.01
35,LUT01,73090,4.35
35,LUT02,,
35,LUT03,,
35,LUT04,351020,20.91
35,LUT05,33431,1.99
35,LUT06,395,0.02
35,LUT07,20,0.0
35,LUT08,375214,22.35
35,LUT09,348473,20.76
35,LUT10,720,0.04
35,LUT11,11505,0.69
35,LUT12,22808,1.36
35,LUT13,1634,0.1
35,LUT14,0,0.0
35,LUT15,0,0.0
35,LUT16,0,0.0
35,LUT17,0,0.0
35,LUT18,5,0.0
35,LUT19,31650,1.89
35,LUT21,428023,25.5
35,LUT22,33,0.0
35,LUT23,149,0.01
35,LUT24,318,0.02
35,LUT25,318,0.02
36,LUT01,73210,4.36
36,LUT02,,
36,LUT03,,
36,LUT04,353065,21.03
36,LUT05,30074,1.79
36,LUT06,465,0.03
36,LUT07,20,0.0
36,LUT08,372645,22.2
36,LUT09,348465,20.76
36,LUT10,711,0.04
36,LUT11,11400,0.68
36,LUT12,22808,1.36
36,LUT13,1634,0.1
36,LUT14,0,0.0
36,LUT15,0,0.0
36,LUT16,0,0.0
36,LUT17,0,0.0
36,LUT18,4,0.0
36,LUT19,31650,1.89
36,LUT21,431756,25.72
36,LUT22,33,0.0
36,LUT23,152,0.01
36,LUT24,396,0.02
36,LUT25,396,0.02
37,LUT01,73330,4.37
37,LUT02,,
37,LUT03,,
37,LUT04,355195,21.16
37,LUT05,28611,1.7
37,LUT06,534,0.03
37,LUT07,21,0.0
37,LUT08,368039,21.93
37,LUT09,348451,20.76
37,LUT10,708,0.04
37,LUT11,11279,0.67
37,LUT12,22808,1.36
37,LUT13,1634,0.1
37,LUT14,0,0.0
37,LUT15,0,0.0
37,LUT16,0,0.0
37,LUT17,0,0.0
37,LUT18,5,0.0
37,LUT19,31650,1.89
37,LUT21,435609,25.95
37,LUT22,30,0.0
37,LUT23,150,0.01
37,LUT24,434,0.03
37,LUT25,434,0.03
38,LUT01,73450,4.38
38,LUT02,,
38,LUT03,,
38,LUT04,357267,21.29
38,LUT05,27466,1.64
