time_step,class,pixels,percentage
75,net_undisturbed_forest,310280,18.49
75,gross_minus_net_disturbed_forest,12129,0.72
75,gross_minus_net_undisturbed_forest,69,0.0
76,gross_forest_all_forest_types,983382,58.59
76,net_forest_total_disturbed_undisturbed,567158,33.79
76,gross_disturbed_forest,269707,16.07
76,gross_undisturbed_forest,309977,18.47
76,net_disturbed_forest,257254,15.33
76,net_undisturbed_forest,309904,18.46
76,gross_minus_net_disturbed_forest,12453,0.74
76,gross_minus_net_undisturbed_forest,73,0.0
