time_step,LUT_code,pixels,percentage
41,LUT01,67064,4.0
41,LUT02,14149,0.84
41,LUT03,436924,26.03
41,LUT04,363640,21.66
41,LUT05,17309,1.03
41,LUT06,1100,0.07
41,LUT07,134,0.01
41,LUT08,342973,20.43
41,LUT09,364113,21.69
41,LUT10,693,0.04
41,LUT11,10889,0.65
41,LUT12,54458,3.24
41,LUT13,1634,0.1
41,LUT14,0,0.0
41,LUT15,0,0.0
41,LUT16,0,0.0
41,LUT17,29,0.0
41,LUT18,3379,0.2
42,LUT01,67173,4.0
42,LUT02,14215,0.85
42,LUT03,440777,26.26
42,LUT04,365764,21.79
42,LUT05,17309,1.03
42,LUT06,1073,0.06
42,LUT07,134,0.01
42,LUT08,340276,20.27
42,LUT09,364094,21.69
42,LUT10,686,0.04
42,LUT11,10820,0.64
42,LUT12,54458,3.24
42,LUT13,1634,0.1
42,LUT14,0,0.0
42,LUT15,0,0.0
42,LUT16,0,0.0
42,LUT17,28,0.0
42,LUT18,47,0.0
43,LUT01,67282,4.01
43,LUT02,14284,0.85
43,LUT03,444663,26.49
43,LUT04,367906,21.92
43,LUT05,17309,1.03
43,LUT06,1068,0.06
43,LUT07,128,0.01
43,LUT08,334368,19.92
43,LUT09,364033,21.69
43,LUT10,670,0.04
43,LUT11,10617,0.63
43,LUT12,54458,3.24
43,LUT13,1634,0.1
43,LUT14,0,0.0
43,LUT15,0,0.0
43,LUT16,0,0.0
43,LUT17,24,0.0
43,LUT18,44,0.0
44,LUT01,67282,4.01
44,LUT02,14270,0.85
44,LUT03,446007,26.57
44,LUT04,367938,21.92
44,LUT05,17309,1.03
44,LUT06,1015,0.06
44,LUT07,132,0.01
44,LUT08,333116,19.85
44,LUT09,364032,21.69
44,LUT10,669,0.04
44,LUT11,10561,0.63
44,LUT12,54458,3.24
44,LUT13,1634,0.1
44,LUT14,3,0.0
44,LUT15,0,0.0
44,LUT16,0,0.0
44,LUT17,20,0.0
44,LUT18,42,0.0
45,LUT01,67282,4.01
45,LUT02,14258,0.85
45,LUT03,447357,26.65
45,LUT04,367974,21.92
45,LUT05,17309,1.03
45,LUT06,1009,0.06
45,LUT07,139,0.01
45,LUT08,331786,19.77
45,LUT09,364026,21.69
45,LUT10,668,0.04
45,LUT11,10521,0.63
45,LUT12,54458,3.24
45,LUT13,1634,0.1
45,LUT14,5,0.0
45,LUT15,0,0.0
45,LUT16,0,0.0
45,LUT17,20,0.0
45,LUT18,42,0.0
46,LUT01,67282,4.01
46,LUT02,14244,0.85
46,LUT03,448702,26.73
46,LUT04,368006,21.92
46,LUT05,17309,1.03
46,LUT06,1009,0.06
46,LUT07,138,0.01
46,LUT08,330488,19.69
46,LUT09,364018,21.69
46,LUT10,666,0.04
46,LUT11,10472,0.62
46,LUT12,54458,3.24
